Page,Review_ID,Author_Name,Rating_Stars,Review_Title,Review_Text,City,Posted_Date,Helpful_Count,Certified_Buyer,Converted_Date,Sentiment,Misspelled_Title_Words,Misspelled_Text_Words,Cleaned_Review_Title,Cleaned_Review_Text,Tokenized_Review_Title,Tokenized_Review_Text,review_length,length_category,dominant_topic,aspects,complaints,has_complaint
44,P44_REV_014,Beam NG,4.0,Nice product,Nice Design,Gorakhpur Division,6 days ago,0,Yes,2025-11-20 04:25:15.125222,2,[],[],nice product,nice design,"['nice', 'product']","['nice', 'design']",11,short,5,[],['design'],True
44,P44_REV_015,Nagesh Tillu,4.0,Nice product,Awesome product,Itavadi,6 days ago,0,Yes,2025-11-20 04:25:15.125225,2,[],[],nice product,awesome product,"['nice', 'product']","['awesome', 'product']",15,short,0,[],[],False
44,P44_REV_013,Kundan Kumar,5.0,Excellent,Great Purchase Just one downside is that Battery Backup A bit lower Will get 5.30 to 6 hours Screen On Time.Tips:- Reduce Refresh Rate to 60Hzs and Off Always on Display To Get Maximum Battery is Battery is Your Priority.Peace Out👍,Dhanbad,6 days ago,0,Yes,2025-11-20 04:25:15.125228,2,[],['60hzs'],excellent,great purchase one downside battery backup bit lower get hour screen time tip reduce refresh rate always display get maximum battery priority peace,['excellent'],"['great', 'purchase', 'one', 'downside', 'battery', 'backup', 'bit', 'lower', 'get', 'hour', 'screen', 'time', 'tip', 'reduce', 'refresh', 'rate', 'always', 'display', 'get', 'maximum', 'battery', 'priority', 'peace']",231,long,8,"['battery', 'display']","['battery', 'display']",True
44,P44_REV_007,Pradip Chandra roy Customer,2.0,Expected a better product,Not good daly u,Kharagpur,6 days ago,1,Yes,2025-11-20 04:25:15.125231,0,[],[],expected better product,not good daly,"['expected', 'better', 'product']","['not', 'good', 'daly']",15,short,9,[],[],False
45,P45_REV_013,Bishal  Das,5.0,Awesome,"Overall it's fine, camera, sound quality,performance is good.....charging is too slow. Takes almost 2 mins for charging 1% with 35W charger, but notification says fast charging. Disappointed with battery performance too.",North Guwahati,7 days ago,0,Yes,2025-11-19 04:25:15.125233,2,[],[],awesome,overall fine camera sound quality performance good charging slow take almost min charging charger notification say fast charging disappointed battery performance,['awesome'],"['overall', 'fine', 'camera', 'sound', 'quality', 'performance', 'good', 'charging', 'slow', 'take', 'almost', 'min', 'charging', 'charger', 'notification', 'say', 'fast', 'charging', 'disappointed', 'battery', 'performance']",220,long,8,"['camera', 'battery', 'performance']","['camera', 'battery', 'performance', 'speaker', 'quality']",True
45,P45_REV_014,himanshu kumar,5.0,Perfect product!,Grt,Jabalpur,7 days ago,0,Yes,2025-11-19 04:25:15.125236,2,[],['grt'],perfect product,gt,"['perfect', 'product']",['gt'],3,short,0,[],[],False
45,P45_REV_011,Hari Shankar Sharma AC SAIL ISP,3.0,Samsung S24 5G vs iPhoe 16 review.,"Used Samsung Galaxy S24 5G extensively for over 20 days. In compariosn of iPhone 16, the S24 stand nowhere near to iPhone 16 in terms UI, security, Camera etc.The landing screen of both the phone is highly different and iPhone stands class apart. In terms of frequent notification, iPhone display it in a very nice way without actually opening the phone which is completely lacking in S24. The onlu feature of S24 is use of dual camera while recording is something not available in iPhone. Further...",Asansol,7 days ago,0,Yes,2025-11-19 04:25:15.125239,1,['iphoe'],"['compariosn', 'onlu']",samsung iphone review,used samsung galaxy extensively day comparison iphone stand nowhere near iphone term security camera etc landing screen phone highly different iphone stand class apart term frequent notification iphone display nice way without actually opening phone completely lacking feature use dual camera recording something not available iphone,"['samsung', 'iphone', 'review']","['used', 'samsung', 'galaxy', 'extensively', 'day', 'comparison', 'iphone', 'stand', 'nowhere', 'near', 'iphone', 'term', 'security', 'camera', 'etc', 'landing', 'screen', 'phone', 'highly', 'different', 'iphone', 'stand', 'class', 'apart', 'term', 'frequent', 'notification', 'iphone', 'display', 'nice', 'way', 'without', 'actually', 'opening', 'phone', 'completely', 'lacking', 'feature', 'use', 'dual', 'camera', 'recording', 'something', 'not', 'available', 'iphone']",500,long,5,"['camera', 'display']","['camera', 'display']",True
45,P45_REV_007,Satyajit Daimari,2.0,Waste of money!,Speaker problem in 1 week,Bangalore Division,7 days ago,1,Yes,2025-11-19 04:25:15.125242,0,[],[],waste money,speaker problem week,"['waste', 'money']","['speaker', 'problem', 'week']",25,short,0,[],['speaker'],True
45,P45_REV_012,Naresh Bhati,5.0,Mind-blowing purchase,Good 👍,Greater Noida,7 days ago,0,Yes,2025-11-19 04:25:15.125245,2,[],[],mind blowing purchase,good,"['mind', 'blowing', 'purchase']",['good'],6,short,0,[],[],False
45,P45_REV_016,Alvi Sarkar,5.0,Classy product,Best,Malda,7 days ago,0,Yes,2025-11-19 04:25:15.125248,2,[],[],classy product,best,"['classy', 'product']",['best'],4,short,0,[],[],False
45,P45_REV_009,Pratap kumar  MALLIK,4.0,Delightful,Good,Delhi Division,7 days ago,0,Yes,2025-11-19 04:25:15.125251,2,[],[],delightful,good,['delightful'],['good'],4,short,0,[],[],False
45,P45_REV_010,Vinay Jaiswal,5.0,Perfect product!,I m happy to this phone,Prayagraj,7 days ago,0,Yes,2025-11-19 04:25:15.125254,2,[],[],perfect product,happy phone,"['perfect', 'product']","['happy', 'phone']",23,short,9,[],[],False
45,P45_REV_008,Flipkart Customer,5.0,Excellent,Best phone,Gorakhpur Division,7 days ago,0,Yes,2025-11-19 04:25:15.125257,2,[],[],excellent,best phone,['excellent'],"['best', 'phone']",10,short,6,[],[],False
45,P45_REV_015,Somenath Dey,3.0,Just okay,Varry nice,Kharagpur,7 days ago,0,Yes,2025-11-19 04:25:15.125259,1,[],['varry'],okay,carry nice,['okay'],"['carry', 'nice']",10,short,0,[],[],False
46,P46_REV_012,Flipkart Customer,5.0,Classy product,Superb,Faridabad,8 days ago,0,Yes,2025-11-18 04:25:15.125262,2,[],[],classy product,superb,"['classy', 'product']",['superb'],6,short,0,[],[],False
46,P46_REV_014,Saurav Rana,4.0,Good choice,Good product,Kangra District,8 days ago,0,Yes,2025-11-18 04:25:15.125265,2,[],[],good choice,good product,"['good', 'choice']","['good', 'product']",12,short,7,[],[],False
46,P46_REV_016,Mohd Islamuddin,4.0,Pretty good,Nice phone Battery not good,Bhiwadi,8 days ago,0,Yes,2025-11-18 04:25:15.125268,2,[],[],pretty good,nice phone battery not good,"['pretty', 'good']","['nice', 'phone', 'battery', 'not', 'good']",27,short,9,['battery'],['battery'],True
46,P46_REV_008,TUSHAR BHANDARI,5.0,Perfect product!,Fabulous 👌,Badgam,7 days ago,0,Yes,2025-11-19 04:25:15.125271,2,[],[],perfect product,fabulous,"['perfect', 'product']",['fabulous'],10,short,0,[],[],False
46,P46_REV_011,Mayur Rathod,3.0,Does the job,Heating issues and videography is poor 🤡,Savli,8 days ago,0,Yes,2025-11-18 04:25:15.125274,1,[],[],doe job,heating issue videography poor,"['doe', 'job']","['heating', 'issue', 'videography', 'poor']",40,short,9,['heating'],['heating'],True
46,P46_REV_007,Flipkart Customer,5.0,Just wow!,Always Feel special with sansun,Satara District,7 days ago,0,Yes,2025-11-19 04:25:15.125277,2,[],['sansun'],wow,always feel special sans,['wow'],"['always', 'feel', 'special', 'sans']",31,short,8,[],[],False
46,P46_REV_009,Jafru Deen,5.0,Simply awesome,Best in class,Alwar,7 days ago,0,Yes,2025-11-19 04:25:15.125280,2,[],[],simply awesome,best class,"['simply', 'awesome']","['best', 'class']",13,short,8,[],[],False
46,P46_REV_013,Ankit Khanna,5.0,Great product,"Its a wonderfull mobile best mobile in 35k to 40k budget. Camera - best camera, you can compare it to S24ultraDisplay - Best in the classBattery - my screen time 4hrs to 5hrs, I have to charge it twice a dayPerformance - very smooth and no lagUI - Best experianceI will recommend this mobile",Moradabad,8 days ago,0,Yes,2025-11-18 04:25:15.125283,2,[],"['wonderfull', 'lagui', 'experiancei']",great product,wonderful mobile best mobile budget camera best camera compare best classbattery screen time charge twice dayperformance smooth no lagi best experience recommend mobile,"['great', 'product']","['wonderful', 'mobile', 'best', 'mobile', 'budget', 'camera', 'best', 'camera', 'compare', 'best', 'classbattery', 'screen', 'time', 'charge', 'twice', 'dayperformance', 'smooth', 'no', 'lagi', 'best', 'experience', 'recommend', 'mobile']",291,long,9,"['camera', 'battery', 'performance', 'display']","['camera', 'battery', 'performance', 'display']",True
46,P46_REV_010,Flipkart Customer,3.0,Decent product,Best Mobile for Photography 📸,Ranchi,8 days ago,0,Yes,2025-11-18 04:25:15.125286,1,[],[],decent product,best mobile photography,"['decent', 'product']","['best', 'mobile', 'photography']",29,short,2,"['camera', 'heating']","['heating', 'camera']",True
46,P46_REV_015,Manu M,5.0,Worth every penny,Grate camera but battery 💔,Pathanamthitta District,8 days ago,0,Yes,2025-11-18 04:25:15.125289,2,[],['grate'],worth every penny,rate camera battery,"['worth', 'every', 'penny']","['rate', 'camera', 'battery']",26,short,4,"['camera', 'battery']","['camera', 'battery']",True
47,P47_REV_009,Agrim Varshney,5.0,Excellent,"I expect better camera , some realme users compare my s24 with there phone and told me , there camera is better than s24 , and I see the clear difference.  But It is okay, may be after some update it may become better. But Overall it is performance phone. Go for it",Chandausi,8 days ago,0,Yes,2025-11-18 04:25:15.125291,2,[],['realme'],excellent,expect better camera realm user compare phone told camera better see clear difference okay may update may become better overall performance phone,['excellent'],"['expect', 'better', 'camera', 'realm', 'user', 'compare', 'phone', 'told', 'camera', 'better', 'see', 'clear', 'difference', 'okay', 'may', 'update', 'may', 'become', 'better', 'overall', 'performance', 'phone']",265,long,6,"['camera', 'performance']","['camera', 'performance', 'software']",True
47,P47_REV_007,Mangbiang Kharmawlong,1.0,Hated it!,Worst phone for pubg please don't buy.,East Khasi Hills District,8 days ago,1,Yes,2025-11-18 04:25:15.125294,0,[],['pubg'],hated,worst phone pub please not buy,['hated'],"['worst', 'phone', 'pub', 'please', 'not', 'buy']",38,short,8,[],[],False
47,P47_REV_012,Niranjan Kumbhar,5.0,Perfect product!,S24 is One of the best phone. I loved it 😍 No lagging and regular updates. Your life makes easier !!!!,Raigarh District,9 days ago,0,Yes,2025-11-17 04:25:15.125297,2,[],[],perfect product,one best phone loved no lagging regular update life make easier,"['perfect', 'product']","['one', 'best', 'phone', 'loved', 'no', 'lagging', 'regular', 'update', 'life', 'make', 'easier']",102,medium,6,['performance'],"['battery', 'performance', 'software']",True
47,P47_REV_011,Flipkart Customer,5.0,Excellent,Top mobile Sound top,Bharatpur Division,9 days ago,0,Yes,2025-11-17 04:25:15.125300,2,[],[],excellent,top mobile sound top,['excellent'],"['top', 'mobile', 'sound', 'top']",20,short,7,[],['speaker'],True
47,P47_REV_014,Debanga Mallick,5.0,Mind-blowing purchase,Excellent 👍🏻,Bongaon,9 days ago,0,Yes,2025-11-17 04:25:15.125303,2,[],[],mind blowing purchase,excellent,"['mind', 'blowing', 'purchase']",['excellent'],12,short,0,[],[],False
47,P47_REV_013,AMAN  RAJ,5.0,Best in the market!,NICE,Bangalore Division,9 days ago,0,Yes,2025-11-17 04:25:15.125306,2,[],[],best market,nice,"['best', 'market']",['nice'],4,short,0,[],[],False
47,P47_REV_008,MASUM Sk,5.0,Super!,Very nice product on this price,Murshidabad,8 days ago,0,Yes,2025-11-18 04:25:15.125329,2,[],[],super,nice product price,['super'],"['nice', 'product', 'price']",31,short,6,[],['price'],True
47,P47_REV_016,Flipkart Customer,5.0,Perfect product!,Good,Munger,9 days ago,0,Yes,2025-11-17 04:25:15.125334,2,[],[],perfect product,good,"['perfect', 'product']",['good'],4,short,0,[],[],False
47,P47_REV_010,Abhishek  Dhirani,5.0,Great product,Good,Gwalior,9 days ago,0,Yes,2025-11-17 04:25:15.125337,2,[],[],great product,good,"['great', 'product']",['good'],4,short,0,[],[],False
47,P47_REV_015,Poornima Naik,5.0,Just wow!,The best at this price,Dakshina Kannada District,9 days ago,0,Yes,2025-11-17 04:25:15.125340,2,[],[],wow,best price,['wow'],"['best', 'price']",22,short,5,[],['price'],True
48,P48_REV_013,Sandip Sahoo,4.0,Good choice,"Overall, this is a great deal.",Saranga,10 days ago,0,Yes,2025-11-16 04:25:15.125343,2,[],[],good choice,overall great deal,"['good', 'choice']","['overall', 'great', 'deal']",30,short,2,[],[],False
48,P48_REV_014,Vishal Kashyap,5.0,Awesome,This phone is very good looking and performing very good  my personal experience,Mohammadi,10 days ago,0,Yes,2025-11-16 04:25:15.125346,2,[],[],awesome,phone good looking performing good personal experience,['awesome'],"['phone', 'good', 'looking', 'performing', 'good', 'personal', 'experience']",80,medium,1,[],[],False
48,P48_REV_015,Dilkesh Meena,5.0,Best in the market!,Display 5/5Performance 5/5Battery 4/5Looks 5/5,Jaipur,10 days ago,0,Yes,2025-11-16 04:25:15.125349,2,[],[],best market,display,"['best', 'market']",['display'],46,short,0,['display'],['display'],True
48,P48_REV_016,Flipkart Customer,4.0,Good quality product,Good,Basirhat,10 days ago,0,Yes,2025-11-16 04:25:15.125352,2,[],[],good quality product,good,"['good', 'quality', 'product']",['good'],4,short,0,[],[],False
48,P48_REV_011,Ajmal,4.0,Good choice,Need twice charging per day if ur using more screen time,Malappuram District,9 days ago,0,Yes,2025-11-17 04:25:15.125355,2,[],[],good choice,need twice charging per day using screen time,"['good', 'choice']","['need', 'twice', 'charging', 'per', 'day', 'using', 'screen', 'time']",56,medium,2,['display'],"['battery', 'display']",True
48,P48_REV_007,Arun  M M,3.0,Decent product,Pros*good camera  *clean UI*best disply *best performance *best design  Cons*Poor battery back up*Some time fingerprint not working *  back gestures not working *when i playing games heating  issue,Koppal District,9 days ago,0,Yes,2025-11-17 04:25:15.125358,1,[],['disply'],decent product,pro good camera clean best display best performance best design con poor battery back time fingerprint not working back gesture not working playing game heating issue,"['decent', 'product']","['pro', 'good', 'camera', 'clean', 'best', 'display', 'best', 'performance', 'best', 'design', 'con', 'poor', 'battery', 'back', 'time', 'fingerprint', 'not', 'working', 'back', 'gesture', 'not', 'working', 'playing', 'game', 'heating', 'issue']",197,medium,2,"['camera', 'battery', 'performance', 'display', 'heating']","['heating', 'camera', 'battery', 'performance', 'display', 'design', 'fingerprint']",True
48,P48_REV_012,Aditya prakash,4.0,Very Good,Phone is so good,Purnia,9 days ago,0,Yes,2025-11-17 04:25:15.125361,2,[],[],good,phone good,['good'],"['phone', 'good']",16,short,1,[],[],False
48,P48_REV_010,Munu Jena,5.0,Mind-blowing purchase,Nice,Bhubaneswar,9 days ago,0,Yes,2025-11-17 04:25:15.125364,2,[],[],mind blowing purchase,nice,"['mind', 'blowing', 'purchase']",['nice'],4,short,0,[],[],False
